gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000277024	ENSG00000277024	0	0	0	0	0	0
ENSG00000277027	RMRP	105	170	638	405	229	334
ENSG00000277029	RNU6-1192P	0	0	0	0	0	0
ENSG00000277030	MIR8071-2	0	0	0	0	0	0
ENSG00000277031	RN7SL796P	0	0.25	0	0	0	0
ENSG00000277034	SNORA71	0	0	0	0	0	0
ENSG00000277035	ENSG00000277035	0	0	0	0	0	0
ENSG00000277039	Metazoa_SRP	0	0	0	0	4	1
ENSG00000277040	ENSG00000277040	0	0	0	0	0	0
ENSG00000277041	ENSG00000277041	0	0	0	0	0	0
ENSG00000277043	EEF1A1P42	1.024	2.031	3	2	2	0
ENSG00000277047	ENSG00000277047	0	0	0	0	0	0
ENSG00000277049	RNA5SP530	8.75	6.873	8.385	10	9.17	8.263
ENSG00000277051	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277052	MIR6763	0	0	0	0	0	0
ENSG00000277053	GTF2IP1	0	0	0	0	0	0
ENSG00000277056	ENSG00000277056	0	0	0	0	0	0
ENSG00000277057	MIR6779	0	0	0	0	0	0
ENSG00000277058	HNRNPCL3	0	0	0	0	6.645	0
ENSG00000277062	RN7SL88P	0	0	0	0	0	0
ENSG00000277063	MIR8084	0	0	0	0	0	0
ENSG00000277066	ENSG00000277066	0	0	0	0	0	0
ENSG00000277067	ENSG00000277067	0	0	0	0	0	263.836
ENSG00000277072	STAG3L2	39.204	31.189	23.132	0	0	70.761
ENSG00000277073	MIR6131	0	0	0	0	0	0
ENSG00000277075	H2AC8	76	105	101	90	87	106
ENSG00000277081	ENSG00000277081	0	0	0	0	0	0
ENSG00000277083	PRSS3P3	1	0	0	0	0	0
ENSG00000277084	RNU2-4P	0	0	0	0	0	0
ENSG00000277087	ENSG00000277087	0	0	0	1	0	0
ENSG00000277089	CCL3-AS1	1	0	0	0	0	1
ENSG00000277095	ENSG00000277095	0	0	0	3.354	7.495	1.149
ENSG00000277096	ENSG00000277096	0	0	0	0	0	0
ENSG00000277099	ENSG00000277099	0	1	0	0	0	0
ENSG00000277103	ENSG00000277103	0	2.01	0	5	4	9.914
ENSG00000277108	SNORD49B	0	0	0	0	0	0
ENSG00000277109	ENSG00000277109	0	0	0	0	0	0
ENSG00000277112	ANKRD20A21P	1.001	1	0	2	1	1.014
ENSG00000277117	ENSG00000277117	0	0	0	0	0	0
ENSG00000277118	Metazoa_SRP	0	0	2	3	0	0
ENSG00000277119	ENSG00000277119	0	0	0	0	0	0
ENSG00000277120	MIR6089	0	0	0	0	0	0
ENSG00000277124	ENSG00000277124	0	0	0	0	0	0
ENSG00000277125	PMS2P14	0	0	0	0	0	0
ENSG00000277127	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277128	ENSG00000277128	0	1	0	0	1	1
ENSG00000277129	ENSG00000277129	0	0	0	0	0	0
ENSG00000277130	ENSG00000277130	0	1	2	0	0	2
ENSG00000277133	ENSG00000277133	0	0	0	0	0	0
ENSG00000277135	ENSG00000277135	0	0	0	0	0	0
ENSG00000277136	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277138	MIR6509	0	0	0	0	0	0
ENSG00000277141	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277142	LINC00235	136	130	120	179	187	182
ENSG00000277143	LILRA2P1	0	0	0	0	0	0
ENSG00000277144	ENSG00000277144	0	1	2	1	1	1
ENSG00000277146	ENSG00000277146	0	0	0	0	0	0
ENSG00000277147	LINC00869	0	0	1	0	0	0
ENSG00000277149	TYW1B	211.921	179.756	142.294	194.513	235.367	260.227
ENSG00000277150	F8A3	0	0	223.598	0	0	336.587
ENSG00000277151	ENSG00000277151	26	15	12	17	13	14
ENSG00000277152	ENSG00000277152	10	5	4	6	9	6
ENSG00000277156	TOMM40P1	0	0	0	0	0	1.008
ENSG00000277157	H4C4	6	14	24	33	10	24
ENSG00000277159	ENSG00000277159	71	60	45	66	52	58
ENSG00000277161	PIGW	1811	1520.001	1496	1860.999	1512.001	1948
ENSG00000277162	ENSG00000277162	0	0	0	0	0	0
ENSG00000277168	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277170	ENSG00000277170	2	5	8	10	8	8
ENSG00000277171	ENSG00000277171	0	0	0	0	0	0
ENSG00000277172	GAPDHP41	0	2	0	0	0	0
ENSG00000277173	ENSG00000277173	0	1	3	0	0	0
ENSG00000277174	ENSG00000277174	0	0	0	0	0	0
ENSG00000277182	ENSG00000277182	247	194	208	231	233	248
ENSG00000277184	SNORA9	0	0	0	0	0	0
ENSG00000277186	ENSG00000277186	4	3	5	3	3	3
ENSG00000277188	ENSG00000277188	0	0	0	0	0	0
ENSG00000277191	ENSG00000277191	0	0	0	0	0	0
ENSG00000277194	SNORD22	0	0	0	0	0	0
ENSG00000277196	ENSG00000277196	14.601	16.541	18.562	31.39	17.093	14.279
ENSG00000277198	RN7SL270P	0.25	0	0	0	0.25	0
ENSG00000277199	LINC01632	0	0	0	0	0	0
ENSG00000277200	CCDC92B	3143	2714.998	2168.624	3039.233	3295	3651
ENSG00000277202	MIR8063	0	0	0	0	0	0
ENSG00000277206	ENSG00000277206	0	0	0	0	0	0
ENSG00000277209	RPPH1	29.625	0	391.899	91.785	60.008	0
ENSG00000277210	ENSG00000277210	0	0	1	0	0	0
ENSG00000277211	ENSG00000277211	0	1	0	0	0	0
ENSG00000277213	SDR42E1P2	0	0	0	0	0	0
ENSG00000277214	ENSG00000277214	0	0	0	0	0	0
ENSG00000277215	SPANXA2-OT1	3	2	6	3	2	1
ENSG00000277217	ENSG00000277217	0	0	0	0	0	0
ENSG00000277218	ENSG00000277218	3	3	6	3	9	4
ENSG00000277223	ENSG00000277223	0	1	0	1	0	0
ENSG00000277224	H2BC7	21.493	23	22.581	35	36.839	30
ENSG00000277227	ENSG00000277227	0	0	0	0	0	0
ENSG00000277228	ENSG00000277228	0	0	0	0	0	0
ENSG00000277229	ENSG00000277229	0	0	1	0	0	0
ENSG00000277232	GTSE1-DT	47	48	64	58	53	58
ENSG00000277233	Metazoa_SRP	0	0	2	0	0	0
ENSG00000277234	RNU1-5P	0	0	0	0	0	0
ENSG00000277235	ENSG00000277235	0	2	5	2	0	0
ENSG00000277241	FGFR3P4	1	0	0	0	0	0
ENSG00000277243	MIR3118-3	0	0	0	0	0	0
ENSG00000277245	ENSG00000277245	0	3	2	1	0	2
ENSG00000277246	ENSG00000277246	1	1	0	1	1	3
ENSG00000277247	ENSG00000277247	1	0	0	1	0	0
ENSG00000277248	U2	0	0	0	0	0	0
ENSG00000277249	MIR6784	0	0	0	0	0	0
ENSG00000277250	Metazoa_SRP	1	0	0	0	1	0
ENSG00000277252	ENSG00000277252	0	0	0	0	0	0
ENSG00000277253	CICP28	0	1	0	0	2	0
ENSG00000277255	MIR7854	0	0	0	0	0	0
ENSG00000277258	PCGF2	9531.001	8368.999	7310	9552.001	9891	11054.999
ENSG00000277260	FAM74A7	0	0	0	0	0	0
ENSG00000277264	MIR6833	0	0	0	0	0	0
ENSG00000277265	RN7SL556P	0	0	0	0	0	0
ENSG00000277268	LHX1-DT	0	2	1	1	1.837	0
ENSG00000277269	ENSG00000277269	0	0	0	0	0	0
ENSG00000277270	ENSG00000277270	1	0	0	1	0	2
ENSG00000277274	DUX4L22	0	0	0	0	0	0
ENSG00000277277	ENSG00000277277	0	0	0	0	0	0
ENSG00000277282	IGHV1OR21-1	0	0	0	0	0	0
ENSG00000277283	RAB35-AS1	355	336	434	409	433	471
ENSG00000277287	ENSG00000277287	38	38.001	16	48	37	50
ENSG00000277288	LINC02881	0	0	0	0	2	2
ENSG00000277289	ENSG00000277289	0	0	0	0	0	0
ENSG00000277290	ENSG00000277290	0	0	0	0	0	0
ENSG00000277295	RN7SL489P	0	0	0	0	0	0
ENSG00000277297	ATP5F1AP10	0	0	1.775	0	0	6.439
ENSG00000277299	ENSG00000277299	0	0	0	0	0	1
ENSG00000277301	ENSG00000277301	25	43	41	46	55	44
ENSG00000277304	ENSG00000277304	0	8.456	10.899	19.269	7.819	20.195
ENSG00000277306	ENSG00000277306	0	0	0	0	0	0
ENSG00000277308	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277310	ENSG00000277310	8	1	0	0	4	2
ENSG00000277311	ENSG00000277311	0	0	0	0	0	0
ENSG00000277313	7SK	0	0	0	0	0	0
ENSG00000277315	ENSG00000277315	0	0	0	0	0	0
ENSG00000277319	ENSG00000277319	0	0	0	0	0	0
ENSG00000277320	ENSG00000277320	0	0	0	0	0	0
ENSG00000277322	GOLGA6L6	0	0	0	0	0	0
ENSG00000277324	ENSG00000277324	5	15	3	10	2	9
ENSG00000277327	SPDYE20P	0	0	0	0	0	0
ENSG00000277332	ENSG00000277332	1	0	0	1	0	0
ENSG00000277340	ENSG00000277340	0	0	0	0	0	0
ENSG00000277341	RNU6-489P	0	0	0	0	0	0
ENSG00000277342	ENSG00000277342	19	4	1	7	8	3
ENSG00000277344	RNU1-6P	0	0	0	0	0	0
ENSG00000277349	CICP25	0	0	0	0	0	0
ENSG00000277350	ENSG00000277350	0	0	0	0	0	0
ENSG00000277351	ENSG00000277351	0	0	0	1	0	0
ENSG00000277357	NPAP1P7	0	0	0	0	0	0
ENSG00000277358	ENSG00000277358	0	1.011	2	0	0	2.909
ENSG00000277363	SRCIN1	2673.002	2355.999	1660.003	2661	3038.999	3180.999
ENSG00000277367	NEK2P1	9.4	0	7.542	22.358	21.827	16.356
ENSG00000277368	ENSG00000277368	25	11	9	26	12	19
ENSG00000277369	ENSG00000277369	8	5	14	12	16	17
ENSG00000277370	SNORD49A	0	0	0	0	0	0
ENSG00000277371	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277373	ENSG00000277373	0	0	2	0	0	0
ENSG00000277374	U1	0.333	0	0	0	0	0
ENSG00000277379	MIR6724-3	0	0	0	0	0	0
ENSG00000277382	ENSG00000277382	2	4	0	0	4	0
ENSG00000277383	BICRA-AS2	45	44	82	61	55	52
ENSG00000277385	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277386	ENSG00000277386	0	0	0	0	1	0
ENSG00000277387	MIR8058	0	0	0	0	0	0
ENSG00000277388	MIR8053	0	0	0	0	0	0
ENSG00000277391	MIR6881	0	0	0	0	0	0
ENSG00000277396	Metazoa_SRP	1	0	0	0	0	0
ENSG00000277397	ENSG00000277397	0	0	0	1	0	1
ENSG00000277399	GPR179	23	13	7.99	18	23	29
ENSG00000277400	ENSG00000277400	573.974	382.132	396.259	482.955	517.482	455.646
ENSG00000277402	MIR6891	0	0	0	0	0	0
ENSG00000277406	SEC22B4P	0	0	0	0	0	0
ENSG00000277408	ENSG00000277408	0	0	0	0	0	0
ENSG00000277410	H2BP5	0	0	0	0	0	0
ENSG00000277411	5S_rRNA	0	0	0	0	0	0
ENSG00000277412	ENSG00000277412	0	0	1	0	0	0
ENSG00000277413	ENSG00000277413	0	0	0	0	0	0
ENSG00000277418	RNA5SP531	0	0	0	0	0	0
ENSG00000277422	REXO1L6P	0	0	0	0	0	0
ENSG00000277423	ENSG00000277423	11	11	11	10	11	13
ENSG00000277425	ENSG00000277425	6	8	8	8	2	9
ENSG00000277426	ENSG00000277426	0	0	0	0	0	0
ENSG00000277428	Y_RNA	0	0	0	0	0	0
ENSG00000277435	ENSG00000277435	0	0	1	1	0	0
ENSG00000277436	REXO1L5P	0	0	0	0	0	0
ENSG00000277437	ENSG00000277437	0	0	0	0	0	0
ENSG00000277438	KDM5DP1	0	0	0	0	0	0
ENSG00000277440	ENSG00000277440	1	2	2	3	3	4
ENSG00000277443	MARCKS	28605	23320	23523	25469.083	28326	32263.015
ENSG00000277444	ENSG00000277444	0	0	0	0	0	0
ENSG00000277446	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277447	ENSG00000277447	2	1	1.021	2	0	1.478
ENSG00000277448	LINC02338	0	0	0	0	0	0
ENSG00000277449	CEBPB-AS1	29	43	20	42	55	42
ENSG00000277450	ENSG00000277450	1	8	2	15	9	7
ENSG00000277452	RN7SL473P	3	4	0	2	3.325	3
ENSG00000277453	ENSG00000277453	4	3	6	8	12	6
ENSG00000277455	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277458	ENSG00000277458	0	0	0	0	0	0
ENSG00000277459	ENSG00000277459	0	0	0	0	0	0
ENSG00000277460	ENSG00000277460	0	1	0	0	1	0
ENSG00000277462	ZNF670	811.668	691.485	922.309	801.229	659.414	798.103
ENSG00000277463	ENSG00000277463	8	6	3	10	8	3
ENSG00000277464	RN7SL286P	0	0.25	0	0	0	0
ENSG00000277465	ENSG00000277465	0	0	0	0	0	0
ENSG00000277466	ENSG00000277466	0	0	0	0	0	0
ENSG00000277467	RN7SL628P	0	0	0	0.5	0	0
ENSG00000277468	ENSG00000277468	0	0	0	0	0	0
ENSG00000277469	ENSG00000277469	0	0	0	0	0	0
ENSG00000277473	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277474	MIR6894	0	0	0	0	0	0
ENSG00000277475	ENSG00000277475	0	0	0	1	1	0
ENSG00000277476	ENSG00000277476	1454	1282	905	1503	1556	1769
ENSG00000277478	MIR6165	0	0	0	0	0	0
ENSG00000277479	ENSG00000277479	0	0	0	0	0	0
ENSG00000277481	PKD1L3	0	0	1	0	0	1
ENSG00000277482	ENSG00000277482	0	0	0	0	0	0
ENSG00000277483	RN7SL321P	0	0	0	0	0	0
ENSG00000277486	SAGE3P	0	0	0	0	0	0
ENSG00000277488	5S_rRNA	0	0	0	0	0	0
ENSG00000277490	ENSG00000277490	0	0	0	0	0	0
ENSG00000277491	ENSG00000277491	12	7	11	16	10	15
ENSG00000277492	ENSG00000277492	0	0	0	0	0	0
ENSG00000277493	ENSG00000277493	0	0	1	1	1	0
ENSG00000277494	GPIHBP1	0	0	0	0	0	1
ENSG00000277496	SLCO4A1-AS2	17	19	10	14	32	21
ENSG00000277498	ENSG00000277498	0	1	2	4	0	0
ENSG00000277499	ENSG00000277499	0	1	0	0	0	0
ENSG00000277500	ENSG00000277500	0	0	0	0	0	0
ENSG00000277501	ENSG00000277501	0	1	0	1	0	0
ENSG00000277502	ENSG00000277502	0	0	0	0	0	0
ENSG00000277504	ENSG00000277504	37	32	26	30	41	38
ENSG00000277505	MPHOSPH10P5	0	0	0	0	0	0
ENSG00000277506	RN7SL802P	0	0	0	0	0	0
ENSG00000277508	BSNDP3	0	0	0	0	0	0
ENSG00000277509	ENSG00000277509	0	0	0	0	0	0
ENSG00000277510	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277511	ENSG00000277511	22	16	29	22	17	23
ENSG00000277512	SNORD65	0	0	0	0	0	0
ENSG00000277513	ENSG00000277513	0	0	0	0	0	0
ENSG00000277514	OR52Q1P	0	0	0	0	0	0
ENSG00000277515	RN7SL495P	0	0	0	0	0	0
ENSG00000277516	ENSG00000277516	0	0	0	0	0	0
ENSG00000277519	OFD1P16Y	0	0	0	0	0	0
ENSG00000277521	MIR8078	0	0	0	0	0	0
ENSG00000277524	ENSG00000277524	0	0	0	0	3	0
ENSG00000277526	LINC03021	0	0	0	0	0	0
ENSG00000277527	LINC01796	0	0	0	0	0	0
ENSG00000277529	NF1P10	0	0	0	0	0	0
ENSG00000277531	PNMA8C	1038	819	782	1142	1068	1273
ENSG00000277532	ENSG00000277532	0	0	0	0	0	0
ENSG00000277533	MIR8077	0	0	0	0	0	0
ENSG00000277534	ENSG00000277534	146	111	75	138	160	169
ENSG00000277535	CT47C1	1	0	0	0	0	0
ENSG00000277541	ZNF630-AS1	3	1	0	0	0	0
ENSG00000277542	ENSG00000277542	0	0	0	0	0	0
ENSG00000277543	ENSG00000277543	1	0	1	0	0	3
ENSG00000277544	ENSG00000277544	0	0	0	0	0	2
ENSG00000277545	ENSG00000277545	0	0	0	1	0	1
ENSG00000277548	ENSG00000277548	0	0	1	2	0	3
ENSG00000277549	ENSG00000277549	0	0	0	0	0	0
ENSG00000277550	ENSG00000277550	0	0	0	0	0	0
ENSG00000277553	ENSG00000277553	0	0	0	0	0	0
ENSG00000277556	OR13C5	0	0	0	0	0	0
ENSG00000277558	ENSG00000277558	3	0	1	5	0	1
ENSG00000277559	ENSG00000277559	55	58	36	70	62	71
ENSG00000277561	GOLGA8IP	1.435	0	0	0	0	0
ENSG00000277562	ENSG00000277562	0	0	0	0	0	0
ENSG00000277563	ENSG00000277563	0	0	0	0	0	0
ENSG00000277565	ENSG00000277565	0	0	0	0	0	0
ENSG00000277566	ENSG00000277566	3	4	3	6	6	6
ENSG00000277568	ENSG00000277568	1	0	2	4	2	1
ENSG00000277569	MIR6134	0	0	0	0	0	0
ENSG00000277572	ENSG00000277572	0	0	0	0	1	0
ENSG00000277575	ENSG00000277575	0	0	0	0	0	0
ENSG00000277576	ENSG00000277576	0	0	0	0	0	0
ENSG00000277577	ENSG00000277577	0	0	0	0	0	0
ENSG00000277578	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277579	ENSG00000277579	0	0	0	0	1	0
ENSG00000277581	ENSG00000277581	4	0	2	1	2	1
ENSG00000277582	RN7SL428P	0.667	0.333	0.333	0	0.333	0.333
ENSG00000277583	ENSG00000277583	0	0	0	0	1	0
ENSG00000277586	NEFL	19027.995	16457	15425	19761	19838	21960
ENSG00000277587	ENSG00000277587	0	0	0	0	0	0
ENSG00000277588	MIR6806	0	0	0	0	0	0
ENSG00000277589	ENSG00000277589	3	1	1	3	11	1
ENSG00000277590	MIR7845	0	0	0	0	0	0
ENSG00000277591	RN7SL575P	0	0	0	1	0	0
ENSG00000277592	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277595	ENSG00000277595	2	2	0	4	2	4
ENSG00000277597	ENSG00000277597	5	4	3	6	5	6
ENSG00000277598	ENSG00000277598	0	0	1	0	0	0
ENSG00000277599	ENSG00000277599	0	0	0	0	0	0
ENSG00000277602	ENSG00000277602	6	6	0	4	2	2
ENSG00000277604	Y_RNA	0	0	0	0	0	0
ENSG00000277605	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277608	ENSG00000277608	0	0	0	0	0	0
ENSG00000277610	RNVU1-4	0	0	0	0	1	0
ENSG00000277611	ENSG00000277611	0	0	0	0	0	2.448
ENSG00000277613	U6	0	0	0	0	0	0
ENSG00000277617	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277618	ENSG00000277618	0	0	0	0	0	0
ENSG00000277619	ENSG00000277619	0	0	1	0	0	0
ENSG00000277621	ENSG00000277621	0	0	0	0	0	0
ENSG00000277628	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277630	ENSG00000277630	0	0	0	0	0	0
ENSG00000277631	PGM5P3-AS1	0	1	0	0	1	0
ENSG00000277632	CCL3	0	0	0	0	0	0
ENSG00000277634	Y_RNA	0	0	0	0	0	0
ENSG00000277635	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277636	MIR8061	0	0	0	0	0	0
ENSG00000277637	RN7SL469P	0	0	0	1	0	0
ENSG00000277639	CHD9NB	1	2	6	4	12	9
ENSG00000277640	ENSG00000277640	0	0	0	0	0	0
ENSG00000277646	ENSG00000277646	0	0	0	0	0	0
ENSG00000277647	ENSG00000277647	0	0	0	0	0	0
ENSG00000277651	ENSG00000277651	2	1	0	0	2	0
ENSG00000277653	ENSG00000277653	0	0	0	0	0	0
ENSG00000277654	ENSG00000277654	169.282	122.916	188.893	143.206	163.656	170.21
ENSG00000277655	ENSG00000277655	0	0	0	0	0	0
ENSG00000277661	OR2W1-AS1	0	0	0	0	0	0
ENSG00000277662	ENSG00000277662	16	5	16	6	6	13
ENSG00000277668	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277670	ENSG00000277670	0	0	0	0	0	0
ENSG00000277671	ENSG00000277671	0	0	0	0	0	0
ENSG00000277672	ENSG00000277672	0	0	0	1	0	0
ENSG00000277673	ENSG00000277673	0	0	0	0	0	0
ENSG00000277675	ENSG00000277675	0	0	0	0	0	0
ENSG00000277677	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277678	RNU1-153P	0	0	0	0	0	0
ENSG00000277681	MIR6739	0	0	0	0	0	0
ENSG00000277684	ENSG00000277684	1	0	0	0	0	0
ENSG00000277687	ENSG00000277687	12	8	1	16	5	13
ENSG00000277688	ENSG00000277688	1	0	0	0	0	0
ENSG00000277689	ENSG00000277689	0	0	0	0	0	0
ENSG00000277690	ENSG00000277690	0	0	0	0	0	0
ENSG00000277692	ENSG00000277692	3	2	0	5	8	5
ENSG00000277693	ENSG00000277693	0	0	0	0	0	0
ENSG00000277694	ENSG00000277694	0	0	0	0	0	0
ENSG00000277695	ENSG00000277695	0	0	0	0	0	0
ENSG00000277698	MIR6770-2	0	0	0	0	0	0
ENSG00000277701	ENSG00000277701	200.154	236.265	90.111	269.323	216.425	217.881
ENSG00000277702	ENSG00000277702	18.373	6.6	26.265	16.603	19.046	16.321
ENSG00000277704	ENSG00000277704	0	0	0	0	0	0
ENSG00000277705	ENSG00000277705	0	0	0	0	0	0
ENSG00000277708	PGBD4P2	0	0	0	0	0	0
ENSG00000277710	NBEAP5	0	0	0	0	0	0
ENSG00000277711	ENSG00000277711	0	0	0	0	0	0
ENSG00000277713	MIR6856	0	0	0	0	0	0
ENSG00000277715	ENSG00000277715	33	26	26	27	30	37
ENSG00000277717	U6	0	0	0	0	0	0
ENSG00000277718	LINC02255	0	0	0	0	0	0
ENSG00000277720	H3C5P	0	1	0	1	0	0
ENSG00000277721	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277728	ENSG00000277728	19	8	5	13	15	12
ENSG00000277732	ENSG00000277732	0	0	0	0	0	0
ENSG00000277734	TRAC	0	0	0	0	0	0
ENSG00000277737	ENSG00000277737	0	1	0	0	0	0
ENSG00000277738	ENSG00000277738	2	0	1	3	4	2
ENSG00000277739	5_8S_rRNA	0	0	3205	873.891	280.851	241.459
ENSG00000277740	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277741	GOLGA6L17P	7.071	0	0	5.122	10.756	11.102
ENSG00000277743	ENSG00000277743	0	0	0	0	0	0
ENSG00000277744	ENSG00000277744	12	20	10	34	39	18
ENSG00000277745	H2AB3	18	0	0	10	33	30
ENSG00000277746	ENSG00000277746	0	0	0	0	0	0
ENSG00000277747	ENSG00000277747	0	0	0	0	0	0
ENSG00000277748	ENSG00000277748	0	0	0	0	0	0
ENSG00000277749	ENSG00000277749	0	0	2	1	0	1
ENSG00000277752	ENSG00000277752	0	0	0	0	0	0
ENSG00000277754	U3	0	0	0	0	0	0
ENSG00000277755	ENSG00000277755	0	0	0	0	0	0
ENSG00000277757	ENSG00000277757	0	0	0	0	0	0
ENSG00000277758	SYT15B	141.377	105.927	83.8	117.017	141.296	124.464
ENSG00000277759	MIR6719	0	0	0	0	0	0
ENSG00000277762	RN7SL261P	0	0	0	0	0	1
ENSG00000277763	ENSG00000277763	1	0	0	0	0	0
ENSG00000277764	ENSG00000277764	0	0	0	1	0	0
ENSG00000277766	ENSG00000277766	0	0	0	0	0	0
ENSG00000277767	ENSG00000277767	13	22	9	15	25	21
ENSG00000277769	RBM22P4	1	0	1	1	0	1
ENSG00000277770	PLA2G10GP	1	0	0	0	0	0
ENSG00000277771	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277774	RN7SL763P	0	0	0	0	0	0
ENSG00000277775	H3C7	17	16	39.946	24	30	31
ENSG00000277777	Y_RNA	0	0	0	0	0	0
ENSG00000277778	PGM5P2	0	0	0	0	0	0
ENSG00000277782	ENSG00000277782	45	35	51	49	60	44
ENSG00000277784	MIR6786	0	0	0	0	0	0
ENSG00000277785	SNORD116-21	0	0	0	0	0	0
ENSG00000277790	ENSG00000277790	0	0	0	0	0	0
ENSG00000277791	PSMB3	6662	6132	14372	7064	8309.001	8058
ENSG00000277794	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277795	ENSG00000277795	0	0	2	0	0	1
ENSG00000277797	ENSG00000277797	0	0	0	0	0	0
ENSG00000277801	ENSG00000277801	0	0	0	0	0	1
ENSG00000277803	ENSG00000277803	0	1	0	0	0	0
ENSG00000277806	ENSG00000277806	8	15	6	13	14	8
ENSG00000277809	ENSG00000277809	1	0	0	2	2	2
ENSG00000277817	MIR6738	0	0	0	0	0	0
ENSG00000277818	Y_RNA	0	0	0	0	0	0
ENSG00000277825	ENSG00000277825	1	0	0	0	3	0
ENSG00000277826	ENSG00000277826	2	0	0	0	0	0
ENSG00000277828	ENSG00000277828	0	0	0	0	0	0
ENSG00000277829	ENSG00000277829	5	10	1	10	10	4
ENSG00000277830	ENSG00000277830	0	0	0	0	0	0
ENSG00000277831	ENSG00000277831	22	30	24	28	29	29
ENSG00000277836	ENSG00000277836	0	0	0	0	0	0
ENSG00000277837	ENSG00000277837	0	1	0	1	0	1
ENSG00000277840	ENSG00000277840	1	3	1	1	0	2
ENSG00000277841	MIR5701-2	0	0	0	0	0	0
ENSG00000277842	MIR6811	0	0	0	0	0	0
ENSG00000277846	SNORD30	0	0	0	0	0	0
ENSG00000277851	LINC02391	3	2	3	0	0	3
ENSG00000277852	ENSG00000277852	0	0	0	0	0	0
ENSG00000277855	ENSG00000277855	2	3	1	9	3	3
ENSG00000277856	ENSG00000277856	13.949	11	18	17	9.283	16.627
ENSG00000277858	H2AB2	0	22	9	10	0	0
ENSG00000277859	ENSG00000277859	0	0	0	0	0	0
ENSG00000277862	PRAMEF34P	1	0	0	0	0	0
ENSG00000277863	ENSG00000277863	0	2	0	1	0	0
ENSG00000277864	SCARNA15	0	0	0	0	0	0
ENSG00000277865	GOLGA6L22	0	0	0	0	0	0
ENSG00000277866	ENSG00000277866	0	0	0	0	0	0
ENSG00000277867	ENSG00000277867	0	0	0	0	1.022	0
ENSG00000277869	ENSG00000277869	0	1	3	0	0	0
ENSG00000277870	FAM230A	0	0	0	1.183	1	2.554
ENSG00000277872	MIR6817	0	0	0	0	0	0
ENSG00000277873	ENSG00000277873	15	21	6	14	19	17
ENSG00000277876	ENSG00000277876	0	0	0	0	0	0
ENSG00000277878	ENSG00000277878	0	0	0	0	0	0
ENSG00000277879	ENSG00000277879	120	88	87	108	85	126
ENSG00000277880	TRBV17	0	0	0	0	0	0
ENSG00000277881	ENSG00000277881	0	0	0	0	0	0
ENSG00000277882	ENSG00000277882	0	0	0	0	0	0
ENSG00000277883	NLRP3P1	0	0	0	0	0	0
ENSG00000277887	SNORA50C	0	0	0	0	0	0
ENSG00000277888	MIR6846	0	0	0	0	0	0
ENSG00000277889	MIR8081	0	0	0	0	0	0
ENSG00000277890	U6	0	0	0	0	0	0
ENSG00000277892	MIR6746	0	0	0	0	1	0
ENSG00000277893	SRD5A2	0	0	2	0	0	0
ENSG00000277895	ENSG00000277895	2	2	4	1	2	2
ENSG00000277899	MLECP1	0	0	0	0	0	0
ENSG00000277900	Metazoa_SRP	0	0	0	0	0	0
ENSG00000277901	ENSG00000277901	0	0	1	1	1	2
ENSG00000277903	U2	0	0	0	0	0	0
ENSG00000277904	MIR7850	0	0	0	0	0	0
ENSG00000277907	ENSG00000277907	0	0	0	0	0	0
ENSG00000277911	ENSG00000277911	0	0	0	0	1	0
ENSG00000277912	MIR8089	0	0	0	0	0	0
ENSG00000277913	ENSG00000277913	0	0	0	0	0	0
ENSG00000277914	DDX6P2	3.001	2	1	1	3	5.001
ENSG00000277916	ENSG00000277916	0	0	0	0	0	0
ENSG00000277918	RNVU1-28	0	2.663	18.648	1.798	2.336	5.28
ENSG00000277919	MIR8067	0	0	0	0	0	0
ENSG00000277920	ENSG00000277920	0	0	0	0	0	0
ENSG00000277922	ENSG00000277922	0	0	0	0	0	0
ENSG00000277925	Telomerase-vert	0	13	0	0	12.396	0
ENSG00000277927	U6	0	0	0	0	0	0
ENSG00000277930	ENSG00000277930	0	0	0	0	0	0
